Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2012,201208,August 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,181493,,237859,,,0
HS,2012,201208,August 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,199820956,,14344850,,,0
HS,2012,201208,August 2012,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,1715062,,,0
HS,2012,201208,August 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,12296045000,,1538342226,,,0
HS,2012,201208,August 2012,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,667508449,,,0
HS,2012,201208,August 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,22767640,,,0
HS,2012,201208,August 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,170111,"Sugars; cane sugar, raw, in solid form, not containing added flavouring or colouring matter",,,,,,,100572000,,51748671,,,0
HS,2012,201208,August 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,46039248,,4009580,,,0
HS,2012,201208,August 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,,,126168399,,,0
HS,2012,201208,August 2012,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,1006981178,,,0
HS,2012,201208,August 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,,,28438,,,0
HS,2012,201208,August 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,41312140,,3145861,,,0
HS,2012,201208,August 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,720,,5899,,,0
HS,2012,201208,August 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,1426660,,134951,,,0
HS,2012,201208,August 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,,,136511292,,,0
HS,2012,201208,August 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,88241198,,,0
HS,2012,201208,August 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,27730000,,2002831,,,0
HS,2012,201208,August 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,170111,"Sugars; cane sugar, raw, in solid form, not containing added flavouring or colouring matter",,,,,,,146703044,,78534027,,,0
HS,2012,201208,August 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1444287,,9828122,,,0
HS,2012,201208,August 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,13946946,,,0
HS,2012,201208,August 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,179260000,,408436485,,,0
HS,2012,201208,August 2012,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,125833382,,,0
HS,2012,201208,August 2012,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,1021033923,,,0
HS,2012,201208,August 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,774199,,2142735,,,0
HS,2012,201208,August 2012,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,274939974,,,0
HS,2012,201208,August 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,87422569,,51007220,,,0
HS,2012,201208,August 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,606276000,,3057897,,,0
HS,2012,201208,August 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,5168000,,3405429,,,0
HS,2012,201208,August 2012,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,3699784,,,0
HS,2012,201208,August 2012,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,21956934,,,0
HS,2012,201208,August 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,52065,,63575,,,0
HS,2017,201710,October 2017,6,1,1,Imports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,404596,,4964787,,,0
HS,2017,201710,October 2017,6,1,1,Imports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,20571,,208842,,,0
HS,2012,201209,September 2012,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,86422501,,,0
HS,2012,201209,September 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,10404593000,,1212452265,,,0
HS,2012,201209,September 2012,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,1041984534,,,0
HS,2012,201209,September 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,205301,,176909,,,0
HS,2012,201209,September 2012,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,682242292,,,0
HS,2012,201209,September 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,170111,"Sugars; cane sugar, raw, in solid form, not containing added flavouring or colouring matter",,,,,,,38245000,,20260589,,,0
HS,2012,201209,September 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,108909202,,9018116,,,0
HS,2012,201209,September 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,117557456,,72112566,,,0
HS,2012,201209,September 2012,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,10682507,,,0
HS,2012,201209,September 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,101832200,,5271378,,,0
HS,2012,201209,September 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,,,27674,,,0
HS,2012,201209,September 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,9144000,,2330999,,,0
HS,2012,201209,September 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,263850,,138046,,,0
HS,2012,201209,September 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,342,,1525,,,0
HS,2012,201209,September 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,51937000,,4449701,,,0
HS,2012,201209,September 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,84715461,,,0
HS,2012,201209,September 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,44115000,,3592181,,,0
HS,2012,201209,September 2012,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,358644372,,,0
HS,2012,201209,September 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,9476093,,,0
HS,2012,201209,September 2012,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,1537097242,,,0
HS,2012,201209,September 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,2705,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons",,,,,,,36000,,5850,,,0
HS,2012,201209,September 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,763663,,2721233,,,0
HS,2012,201209,September 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,1400658,,,0
HS,2012,201209,September 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,270415000,,97470553,,,0
HS,2012,201209,September 2012,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,3437662,,,0
HS,2012,201209,September 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,33762000,,102855137,,,0
HS,2012,201210,October 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,4486322,,,0
HS,2012,201210,October 2012,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,424123278,,,0
HS,2012,201210,October 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,190052,,157462,,,0
HS,2012,201209,September 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,170111,"Sugars; cane sugar, raw, in solid form, not containing added flavouring or colouring matter",,,,,,,42225039,,23444260,,,0
HS,2012,201209,September 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,,,102596,,,0
HS,2012,201209,September 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,2616,Precious metal ores and concentrates,,,,,,,56,,420997,,,0
HS,2012,201209,September 2012,4,0,2,Exports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,407113153,,24346643,,,0
HS,2012,201209,September 2012,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,22651445,,,0
HS,2012,201209,September 2012,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1480625,,9073108,,,0
HS,2012,201209,September 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,,,295040155,,,0
HS,2014,201406,June 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,39979,,148789,,,0
HS,2014,201406,June 2014,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,4065196,,,0
HS,2014,201406,June 2014,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,22446913,,,0
HS,2014,201405,May 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1283026,,888095,,,0
HS,2014,201405,May 2014,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,368280215,,,0
HS,2014,201404,April 2014,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,359737453,,,0
HS,2012,201212,December 2012,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,780000,,75790,,,0
HS,2012,201212,December 2012,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,2302061,,,0
HS,2014,201407,July 2014,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,1844000,,208227,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,85653054,,6356834,,,0
HS,2014,201407,July 2014,6,1,1,Imports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,191576000,,583924898,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,2616,Precious metal ores and concentrates,,,,,,,13316,,26415442,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,16518154000,,1403283136,,,0
HS,2014,201407,July 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,280432000,,62628393,,,0
HS,2014,201407,July 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,2634333,,1511807,,,0
HS,2014,201406,June 2014,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,5954811,,,0
HS,2014,201406,June 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,717479,,2496346,,,0
HS,2014,201406,June 2014,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,201828344,,,0
HS,2014,201406,June 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,94967348,,6791845,,,0
HS,2014,201406,June 2014,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,1911000,,206757,,,0
HS,2014,201406,June 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,2616,Precious metal ores and concentrates,,,,,,,6589,,22126124,,,0
HS,2014,201406,June 2014,6,1,1,Imports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,87525000,,231150348,,,0
HS,2014,201406,June 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,16544319000,,1434602951,,,0
HS,2014,201406,June 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,489857000,,107210710,,,0
HS,2014,201406,June 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,2705,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons",,,,,,,33,,11260,,,0
HS,2014,201406,June 2014,6,1,1,Imports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,48,,101,,,0
HS,2014,201406,June 2014,6,1,1,Imports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,91815,,254796,,,0
